that news says breaking rahul modi was chaiwalla turned maybe rahul some breaker becoming,1
now modi has become synonyms possibility,0
looks like this time the bhajap not even going bother with jumla promises new election strategy one like modi blah blah and buy tshirt,1
why running lakhs rahuls @ when modi never said about distributing lakhs dont believe charity but only hard work unlike brigade ,-1
those who are opposing modi and his policies are basically frustrated has set such high standard which will most difficult for all flock opportunistic opposition they consider power source wealth accumulation shame such and indians,-1
giving poor families @ year will make them more lazy and they will like baithe baithe sab mil raha hai kya karna kaam karke why dont give them employment like modi goverment did supporting entrepreneurship ,1
governor has indian him who wishes see narendra modi again ,0
will next tweeting the promises made @ modi incl jobs economy black money lakhs failure modi govt creating jobs and everything else the crisis farmers are facing and modi’ recent gimmick @ handout farmers right ,-1
see they have got problem with every indian becaz they admire modi more than nehru gandhi dynasty now they have problems with shirts manufacturer those who wear next they want shut voice modi modi modi modi ,1
most used used digital news platform anti modi yet oppn crying foul that media sold out govt what joke,1
this guy will say anything get into power nothing their fake narratives against modi has worked expected has begun the free money story the one thing people cant resist believing free money hope sense prevails and they expel this snake oil seller,1
modi still batting opening pair and very sound start and estimated cross @ ,1
sir where bjps development model bjp has announced the scheme before congress where were you then modi movie releasing just before elections why are you mum please dont selective even you support party please support with logic ,0
check out chokal will provide professional resume writing service ats for egypt europe uber china modi,1
modi has come cropper will with raga this time the next time the next next time,0
your current myth new god ,1
sir modi will lament one day for not doing any scam people india will never forget oust imandaar government for not giving any scam shame modi govt congress playing same game @ beware nrega@ and this time minimum income guarantee,-1
check out chokal will create and design your resume and cover letter for egypt europe uber china modi,0
all the political parties are cheats you call rahul gandhi idiot also applies all including bjp leaders and modi modi promised lacs every account all indians get ,-1
you havent understood the scheme its top scheme upto @ but again you must enjoying @lakh that modi gave you,1
what modi has contributed india except spreading venom what makes enslaved railway ministry and airlines kya hai modi modi hai kya you people are just lickers,0
dont believe mamta banerjee believe chowkidar votes modi ,0
the last years what did modi mob lynching demonic demonization faulty gst implementation bank loots rafael scam deprived youths meaningful employment the list endless countless vote now strengthen the hands  ,1
who takes interview idiot person but what can anjana modi kashyap she has lick,-1
people also raised similar concerns when mnrega was introduced modi called monument congress incompetence rest history will criticised but truth congress has the capacity deliver period,0
gdp calculations for @lakhperson also please don’ biased man modi gandhieveryone announce these things attract people should question both,0
were also promised moon years back lack everyones account@ crore jobs every year farmers income doublereduce petrol diesel and gas pricesreduce inflationbring blackmoney from abroad instead modis friends looted and went abroad etc etc etc how many fulfilled,1
and that accusation stops modi from being regarded dalaal how ,0
pappu will promise anything because knows going loose the election compelling modi make similar announcement that can bark later like lakh rupees account,1
you will give @ thousand per year @ per month but skilled person will get min @ per monthmodi trying skilled the nations youth and you are going distribute free money win the are the pappu not the public,1
yes from @ mission bhagiratha inauguration but praised modi govt said dont want anything else except blessings now cant blame centre for not giving this that,0
respectable sir myself from stent industry since last years dont know about good will others build new india but poor sales person like are always with you every bit our heart only telling modi patriotism you are our todays netaji suvash chandra bose,1
will now all constitutional body will campaign for bjp and modi this legal constitution india after kalyan singh remarks dont get surprised any things similar coming from rastrapati bhawan ,1
reallymsbhaskari dont believe sobeing antimodi okay but supporting communist not okay,1
cheap people like you who are already lost their mind andhbhkti can think with their own level modi giving salary from which using internet and livingfor your kind information our internet connection free and has charge till from @where are modi ,1
waiting for modi jis declaration that they all who put chawkidaar their twitter handle will get salary their jan dhan account will get benefits too,0
please investigate the bank role this scam modi sir pless listen our agony and pain are victim crowd funding with false promises big developers like mantri bangalore urging for help,-1
just want highlightin hapur looking worst public transport buses even worst than tenure urge you have look the issue modi supporter ,-1
heres comparative account modi govts policy for income generation @ loans have been disbursed under mudra yojana and inr @ lakh have been disbursed through the scheme now youve decide between freebies and encouragement for creation jobsincome,0
modi such visionary that made people open jan dhan accounts for rahul gandhi fulfill his promise ,0
what about fattu raga who contesting from wayanad kerala even modi fights from seats will win both but pappu gandy will lose amethi seat ,1
goodafternoon modi till now seriously action not taken recently mob attack gurugram where sabka saat sabka vikas only with words you cant become good make awareness india with educationunity between all religions etc ,1
after modis tweet urging him spread voter awareness ashwin ravichandran requests the let ipl players vote from wherever they are playing,0
game changer for poor and flawed decision for modi lickers,-1
vodka will for modi one more term,1
kanhaya stands against modi can still win such the power upright young men,1
course the existing onerahul gandhi principled ethical person unlike modi who shameless jhumlebaz,1
twitter trends @ were all favoring modi its lacking @ however favorable trend for opposition are few and far between,-1
years congress good gov schools education system which cant give job rti which exposed all congress corruptions but not single case bjp only give right food but food plates bootlickers still asking for job modi while they got right jobs from congress,1
send modi heard congress guaranteeing minimum income @ instead  @ bjp game changer,-1
iit iim aiims may named after modi comes back,0
after modi least yrs hopefully yrs down the lines hope get even better party for the country there are many ministers who have done amazing work their departments and doubt nitin gadkari great minister but dont see his chance being ,1
rahul stupid and corrupt modi cunning and corrupt pick your choice,-1
economics history political science dharma were never his his familys forte preoccupation with power hence corruption confusion are means the end they were success with mpraj elections where confusionscst act freebies loan waivers worked ,1
doctor aise stupid statementsquestions expect nai kia kab promise kia modi ,-1
guys are awesomea person tries take running bushis frins make fun sayng want live not when tries wait till bus coms stopthey make fun sayingr old fellowcant take running bus anything modi doesu have problem,1
when modi declares @ for poor class that time why you don’ have any issues because you are chowkidarni whatever your boss tells you that only chowkidars ,-1
indiabarbarians kill others for eating carrying meatthe indian government thrives hate mongeringhospital staffers gangrape patient admitted icu sickgross despicable acts have become norm sick modi’ india the new indian express ,-1
benefit people what too concerned don’ have belief that rahulji will able last mile delivery but believe and can definitely vouch that ktr and modi are capable and can last mile delivery,1
majority anti modi media promoting this without raising any question doubt about this lollipop congress bjp declare any benefits they will have debate for months encouraging people not work and get money where money will come from penalize tax payers ,0
modi gave him money gates dont fooled,0
save india from modi,0
video trailer launch the film narendra modi ,0
all the schemes modi are failures the government does not release correct statistics even the pradhan mantri housing scheme only completed even though they claim this from housing ministry website,0
better one more best option inform the people that all old rs@rs@ which was banned modi allowed after you come power sure you would win the election but next india internal war certain and india just finished please have some mind you bastard,1
congress president shri announced indias poorest will recieve @ per year@ crore families crore people benefit from thiswe are proud this landmark decisionmodi works for ambani congress works for india,1
person can after modi after that india will wither away divinity with him,0
civil war india evitable modi continue supporting hindus india than muslim assam and kashmir will rise and battle will not limited kashmir and whole hindustan will become battleground,1
did modi fullfilled his promise where @cr jobs,0
and that time modi insults farmer givng just @ year,0
modi lahar mein dubne wale fir you are going below this time well stop peddling lies and explain the math you have the guts you and your party have been fooling the poor for years the name poverty eleviation ,-1
yes many lies rahul gandhi only true person narendra modi got lakhs got ram mandir now successful chowkidar,1
governor under the strict governance modiji seeks governance modi again ,0
lets leave aside what said said sticking what modi said dont find evidence that promised put the bank acs indian citizens lacs cash end story,0
dear taxpayers this why need make dynasts powerless @theyre encouraging freebies politics @theyre discouraging poor earn working hard @theyre eyeing flourishing indian economy under modi @theyre curse indian economy,-1
genuinely dont get how she supports modi when she proclaims antifascist,1
yeah ’ seems you voted modi for lac  jumla,0
actually congress found exactly the same mine threw which modi promised give lakhs each family last elections ,1
nation dont believe chor khandan family they trust only one man modi you are sure why pilot project rajasthan punjab till date where congress ruling,1
modi lakh really listen modi speech again else get well soon ,1
aimims akbaruddin owaisi hyd yday ive seen twitter chowkidar narendra modihe should also mention chowkidar his aadhaar card passportwant not chaiwalapakodewalaif modi interestedhe should come meill offer him chowkidars capa whistle,0
paida kar naaaa who stopping you dont yogi and modi,0
stop spreading lies  lakh every account was never promised modi,0
where were you and your fav actor before @ you have all the rights criticise the government but all the government not just modi govt was vocal then vocal now need not show that anyone period,0
congressi trolls unleashed abuse modi supporter women social media thats women empowerment  ,1
modi @ what say ,0
firtst time fake acharya telling the truth usually mocks only bjpmodi bhakts fatti,-1
please enjoy modi rule for the second timeand enjoy all the governments faku promises with non performance keep playing the congress comparison card both are bad the other  thanks,1
mani shankar aiyyer calling modi neech was his personal comment sidhu making fun army was his personal capacity sam pitroda demeaning army was his personal comment sabka sab personal hai rahul gandhi kya bas pogo dekhne liye president bana hai,1
modi really has some honesty left him should resign immediately,1
lies that bjp leaders call the channels they speak anything against modi immediately trashes the claim and instead says who this actually what kind journalist you were ashutosh  ,1
true men true promise modi jumla jai jai congress,1
why are you ignoring home buyers why not solving the problems why allowing manipulate things with support banks,0
yes nobody believes narendra modi anymore and hence will vote for ,0
should change the chowkidar narendra modi salesman narendra modi,0
good roads railways airports metros ports will lead good businesses and higher economic activity need rich infrastructure instead individuals with little more money infact not support modis @ per year plan but this @ per year too much,1
tdpmission@ should fulfilled and its need for the state unless economy vultures like jagan vijay sai are ready sell the state their personal cost get clean chit from cbi using modi ,1
@ per year will pay poor indian this not like how modi said about lakhs this announcement from rahul gandhi and rahul gandhi will surely soon becomes pmo india vote for congress,1
not only mallya modi working bring looters back india from other nations ,-1
now the nyay scheme will decide that modi government comes full majority has relay his alliance partners for @ the magic figure,1
air india withdraws boarding passes with modi’ photo amid controversy ,0
how below you will congress ghandhi nakli khandan totally exposed country nothing will work only modi required for this country,0
you still expect from mrmodiyour perseverance and positive thinking are exemplary,1
disagree with good what they modi amazing marketing salesmanship oberoi good underhand money,1
itis april modi will address mysuru,0
not sure rahul knows where the money will come from when modi promised lakhs everyone least lied that the money would come from swiss bank accounts  wah modiji wah ,-1
phew thank god whichever god you choose thank  air india withdraw boarding cards with picture modi times india via ,0
modi calls for its hindu girls after closing their state terrorism kashmir and other areas india ,-1
why play both sides usualjust save your journalistic ass was modi you would have said will gamechanger and rewrite history,1
was the same logic when modi promised @lakhs everyone’ bank accounts,0
akbar lone says pakistan zindabad jds tells cadres pelt stones bjp rallies break their jaws all this mahatyohaar for but they will not allow cards with modi printed them odds against getting bigger,0
raga manifesto what modi govt manifesto gai gobar,0
@ all sorry forgot write likes and not anti modi fact modi failed leader turning blind eye his failures jobs fact not fit had better options,-1
china welcomes khan exchanging greetings ,0
the you can meet nirav modi and vijay mallya,0
two nation theory was never more relevant under modis india cant you see saffron goons killing and beating people just for their faiths creation pakistan was right decision and wish you live long enough witness more divisions india same principle,1
have massive problems with the bjp with modi but the congress planning turn india into failed socialist nation can longer even think about giving congress chance this cost can this party come power ,-1
president vice president governor and himself are all appointee narendre modi and amitshah all are from rss bjp vhp what expect them they dont have any dignity the office the post they hold they dont follow obey any constitution india,0
journos who become economists ask how will funded every modi scheme have gone dumb suddenly,-1
brother modi maarwari and also politician also needs money for election  modi hatao desh bachao,0
majority anti modi media promoting this without raising any question doubt about this lollipop congress bjp declare any benefits they will have debate for months encouraging people not work and get money where money will come from penalize tax payers,0
rrr just called was asking how defend this told him relax right now this the only way can counter fooling poor rest will see once form the govt,-1
they will rely heavily the working class taxes anyone refuses wont surprised they make some draconian laws punish them they just need few terms desperately until modi out age limits also the reason bjp needs power for the next terms ,-1
amatya sen was deliberately put anti modi,0
farmers are better than ever now mark mafi was shit act congress hey you compare modi and rahul don’ wanna talk because can’ compare modi with rahul gandhi kind shit,1
sanjay jha @ per month says ’ @ per year which greater scratching their heads ,1
narendra modi best choice for under the given options can make india stronger laying foundation for coming generations none his relatives has been benefitted under his rule india needs strong administrator person that can lead from front ,1
org site license applicable personal commercial sites not from bjp but modi best,1
will come know after election there are types people modi fans modi haters and neutral this decision may attraction for neutral people only neutral people not huge,-1
lol the entire bhakt community was cheering when modi promised lakhs everyone ,1
and yet the entire world goes arms the question modi nahin toh aur kaun,0
susu next target modi wins election maza aayega ,1
modi will remain for long time prime minister and boon for country but problem for kejariwalrahul gandhiand for many who are corrupt,-1
many other antimodi journalists interpreted swamy’ statement open rebel against modi but when researched this statement subramanian swamy found out that the statement his was twisted for political mileage the ,-1
wow please tell new social life okay listen bro advice may helpful future take your ego never speak something you cant defend dont like modi okay read properly and critise him properly else accept that were wrong value words,1
reply wishes did read wrong ,-1
what interesting only cast cast modimutra pike nasha gaya tha nandu ,1
again fooling from where modi counted tht figure where tht money,0
there new offer bjp office buy one get one free but only for modi bakth ,1
minimum wage successful western countries this scheme will help who earn less than @k and will just add remaining money complete @k complete income month,1
for any indian sensible foreign policy work should begin closer home unless india finds peaceful answers the military lines with pak china its rise will remain uncertain not stunted modi clearly failed with both ,-1
reason why modi failed are idea about own mil tech power and its role foreign policy little assessment chinapak relationship based cpec clarity that china longer peer hence does not seek indias containment but seeks cooperation,-1
why prime minister narendra modi called chokidar this time its for voting @election for bjp,0
congress’ fake promises have worked recent assembly elections this will work too now ’ our duty expose congress and tell everyone that like his other promises this one fake too bye bye modi ,-1
where will the demand for the called assets come from,0
you seems going overboard winning elections about creating perceptions not promises congress has actually done well and check mate modi logically spending lac crores out @ lac crores economy not big deal waiting how modi responds cannot ignore this,1
and now they have merch only thing left for modi end all speeches and tweets with subscribe namo,0
why this election looking like modi versus nothing writes ,0
you seem offended lets not start abuse game where are the @lac promised modi ,-1
modi anounces good news for the farmersknow more about here via namo app,1
please vote ensure your name the voter list,0
how does the budget @ help the middle class modi tells this video via namo app,0
one stray dog had put whole subcontinent risk destruction you indians will soon realise blunder you committed selecting mad animal dear indain get ready for pain you elected mad modi again,-1
india day day losing democracy modi india media and high cort and justice all corrupt india every year lot muslims christchurch peoples killing modi bjp government cuz they only want hindu nation india media not show this news,-1
china welcomes modiimran khan goodwill message exchange pak national day ,0
poverty reduction under manmohan was fastest history modi’ economic advisor … … ,1
basically against these kind free distributions whether bjp congress this not economics but get rid off this antigrowth antippl modi govt any move good move everything fair war this war @,1
modi said when black money comes back thn everyone will get @lakh rahul said will give without any conditions ,-1
modi governments have business business looks like chowkidar contradicting himself ,0
yes would have been the first call the dole economy economic adventurism modi proposed ,1
modi already condemned and wrote letter new zealand please some research before posting anything and thank you for supporting congress from pakistan,1
need explain any development donewould appreciate sticks his constituency and answers without mentioning modi bjp namelet there debate what the have done all these years their constituenciesrather mocking individual level,0
know about modi govts transformative measures empower our farmerswatch this video via namo app,0
this one actually looks much better than the accidental and modi movie great star cast well  ,1
everyone mature enough and can judge self the solid reason vote modi but mind and soul filled with modi hatred doesnt allow see the reason,1
these measures modi govt aimed empowering the farmersfind out more this video via namo app,1
papu ans which cocaine had taken today modi must comming your dreams mention your manifesto about how black money you shall make want hardworking leader our better future our countrywe dont want freebies increase blackmoney ,1
big joke that terrorist supporter running election but winning will come modi only person who can kill terrorist instead supporting them,1
competition between rahul modi who can make better fool people ,1
narendra modi the first history india campaigning for @nd term office without any achievements hand for last years,1
kanhaiya kumar should remain grateful someone for his political career its undoubtedly narendra modi ,0
final days modi government adani project jharkhand becomes indias first power sector sez share for jharkhand state yes they get pollution coal fired genset ,1
per reports @ farmers from tamil nadu will contesting against modi from the constituency ,0
today all modi bhakts have turned economists and are asking where the fiscal space for wonder where they were sleeping when modi waived loans worth lakhs crores benefit the rich india has more then enough money guarantee income for the poor,1
modi come back,0
yes modi our rights well our duty,0
bhakk modi never made such promises improve congress used fooling people with bribes fake promises election times,-1
may carry out terrorist attack before next months elections tells journalists govt …,0
aunty bhaktshe has surrendered her rational thinking feet modi,0
when modi gets less amount donation ,-1
possibly you have reassess the past yrs and learn how low the democracy prevailed and with what level democracy did modi treated others ,-1
after jaitely the only minister who gets the such high amount independence handling the ministry plus this guy enjoys good amount confidence from nagpur and shah and modi dare interfere with him,1
@lakhs promise modi was always unbelievable lollipop but rgs @ per month the poorest dire necessity and sincerely possible,-1
ayushman bharat guarantees cover  every year @cr families even family uses only worth healthcare over period net govt support would @l more than what rahul has promised and covers @cr people his and that’ just modi scheme,1
you could not open bank accounts years and then came modi who got them all bank accounts you could not come with direct benefit transfer scheme years came modi who got all subsidy transferred bank account deception all that you are capable,1
even the leaders mgb wont accept him candidate@ congi leaders dont accept him candidate then what basis projected suchonly media creation,0
look her retwt understand dat she already even bfr voting any@ she just opportunist and want get some attention being modi supporter getting attention tough @ people are modiji supporter ,-1
modi despite his inherent flaws remains the tallest leader the countryway federal structure crumbling due rise regionalismit pose grave danger the unity indianeed the hour leader who can take everybody along and crush the anti national forces,-1
rgs promise still digestible you compare modi having guts once again make new tall promises @ after totally failed promises @ modi ,-1
good news since now the rift between these two will start modi has camp but amit shah shrewd and will debase modi immediately ultimately the indian people will win and get rid these two,1
some other time will give you full recipe people here are already getting exasperated culinary discussions,1
rahul gandhi has promised respectable amount for the nations poor not the paltry per year promised modi for the nations farmers,1
what modi govt provide mudra loan for independency skill center improvement better infrastructure for more business opportunity bank account toilet and home basic need what rahul gandhi promising,1
well well old bat modi delivered jobs and there need for bigots provide any thing more ,1
before payment had given negative mark for modi after payment modi was given centum,-1
heheheyou are one the rare cute commodities india dont boil your blood when you have chowkidaar modi your guard you must chill just ensure that not sayingall well all well,1
really get fact check sharp fall per capita income national average and employment under the modi regime remove the chaukidar blindfolds,-1
will leave any space without his pic air india boarding pass with modi’ photo kicks row airline withdraws india news the indian express ,0
saying “final” assault poverty rahul gandhi agreeing modi government has eliminated poverty this extent ’ years,0
from daughter navya dear modi you keep guard over ancestral homeland the marrow your bones prayer warrioryes for safer prosperous naya bharat jai hind ,0
how real chowkidar fought and won case against gujarat govt over minimum wages modiled bjp govt hired him for @ per month via ,1
not even one single pidi coming out criticize pappu his stupid schemesif this would have done modi toh baval macha deteabhi chup baithoge lekin tax dean padegatab mat rona,-1
amidst severe agrarian crisis modi promised give  @day farmers while modi pushing more more people into poverty shri has taken revolutionary step guarantee minimum income every poor indian ,1
sirji thr historic this shows the desperation man who out bail promise moon for poor get out personal problem and decieve nation like grandmothr promise garibi hataowhn surveys show lot ppl unemploybl poor modi can ,-1
“ important but equally important don’ ignore the for the ” milind deora hope south mumbsi this when votes every drop makes ocean superb interview milind must read ,1
bsnl jet airways maximum employee salary less modi govt via ,-1
here’ how modi govt fulfilling the aspirations india’ nari shakti via namo app,0
buddhu his worst mathematics and forget about his knowledge for the economics italy,-1
believe modi must come with something mbi type doles otherwise @k@ done and dusted for them screw fiscal deficit big states like bihar rajasthan people dont know about such terms and gdp growth etc all they know money congress knows well,0
well said challenge modi who has been helping only crony businessmen during last yrs this going game changer for sure ,1
rahul gandhi fight from the south seat decided amethi not ‘safe’ will rahul gandhi follow modi contest constituencies ,-1
modi felicitates crew ins arihant completion nuclear triad via namo app,0
think rahul wants congress mukth bharath and corruption mukth bharath his plan support modi win elections anyway forced politician doesnt want one this his master plan,1
can raga give lacs every indians which apparently modi could not deliver  @ poor and lacs bonus every indians irrespective richpoormiddle classwhat say raga,-1
while the other hand modi tweets ,-1
western countries not have population billions there the number people who are earning more and people who are poor are less there everyone who earns pays taxes properly and here ’ all opposite just can’ work here ,-1
modi says stop oppression women will call his wife jashodaben home and give her due respect ,-1
here are few pics victims the list victims who has been suffered during modi govt very long dont forgive those who killed hundreds people the country and killed the dreams millions nonsense decisions communalisation ,-1
will giv angel state status pak giv martyr status every pak terrorist along with lac part with along with delhi good will gesture dismantle our army call them cowards cancel rafale deal toto build babri ayodya please help removing modi,1
why not this scheme launched from @ and today under pressure modi upon congress which was involved loot and lutwayer its courtier and now bail and will jail,-1
modi never said will give lacs every one,0
accepting that not from big party the firebrand leader knows that for him the @ elections all about “modi the people”,0
just photographthis fake newspart anti cpec propagandamodi was recently humiliated same saudi arabia who supported oic resolution condemning human rights crimes indian army occupied kashmirthat how won the awarda low cast chaye wala ,-1
thanks for formality and concerned but not idea modis new india,1
has been modi fan since forever ,0
narendra modi @ times better than arvind kejriwal and know narendra modi better than him performing unlike ineffective cms like kejriwal are sure dictator the corrupt and frauds one who values democracy more than anybody else,1
these pics show what modi has done @ left and @ right,1
first all modi never promised provide free @lakhs any sensible educated person not modi hater who heard that speech can easily decipher that fact rest this @ uneducated will surely fall this trap,1
modi had created jobs per year promised then each family will have income above @ per month ragas promise will then remain paper what you say,0
where did modi got the money provide free house free gas connection @free @ formers free insurance jan dhan acount holder and the list goes,1
first list all the schemes which are suspicious defy logic and economics which are run modi like this suicidal scheme min basic income where will @ come from every year @ @,1
modi promised @cr employment per year and given,0
yes for poor guys rich with modi ,-1
why its causing itching pain you boot licker modi funny what the shameless modi said right what opposition said wrongget admitted mental asylum,1
minister modi government giriraj singh chickens out contest against kanhaiya kumar begusarai constituency ,0
whatever amount will require will definitely lesser than what modi gave his cronies ,0
game changer peope not dumb believe game will modi,-1
rahul himself illiterate and have never worked day his life wants poor indians well not work just give them freebies that remain poor why not train them that they become independent instead giving handouts modi sarkar fir baar,-1
dont know how much will get funnier the amount rahul gandhi promising will sent through direct benefit transfer happened because jam jan dhan aadhaar and mobile banking credits goes modi indias gdp increasing widely credits goes modi ,1
odisha comes together one force help india achieve its true destiny under the leadership our narendra modi urge each and everyone make every vote echo with the chants ‘phir baar modi sarkar’ ,1
dear think you still dont get itnarendra modi dont need chamcha want people who can really make efforts change people lives not just become motor mouth you are importance you cant make things happen cant tell you clearly,1
you wrote article while back about how much cost would incure for india vote for are you going write any article proposed scheme already game changer for you,-1
give proof that modi promised for lac,0
how many indian actors spoke against the assault muslim family india holi how many indian authors criticised government police staying silent how many activists shouted modi murdabaad not even few stop saying that people ind pak similar ,1
federal minister for information and broadcasting chaudhry fawad hussain sunday said unlike indian prime minister narendra modi’ government minorities enjoyed equal rights naya pakistan prime minister imran khan,1
sir its lay man request and ideas for lok sabha election @make banners demonistation now and then changing gst failure collecting black money remind the name the persons like vijay mallaiya neerav modi mukul joshi and ambanis,-1
vast country like india and largest democracy twitting actors which reflects this person desperate gain power modi doesnt any other issues handle all his life modi elections modes and indians are left nature,-1
activist have proof modi corrupt not sure abt proof but modi corrupt why you are asking for proof you are also corrupt nurse peeking from the window this mental hospital have deal with each patient kindly,-1
simple challenge you sing laurels for congress try criticising soniarahulpriyanka the way criticised modiamit shah you will booted out before could utter the word ,0
why choose modi @ londonuk mobileinternet price down all bus free wifi internet start all university free wifi internet start @ crore indian fruitayurveda plant grow village area bharat @ all earth flower see your cityyvillage,1
its sir they actually scared loosing modi all political parties knew they stand chance individually they got together now looking @ way people love modi they fear loosing collectively hence all the running around,1
this critical juncture nations historymake break situationthe current provides audacity well hope build india which strong constantly changing world orderindia fighting two front warchina and pak axis evil modi seems best bait,1
modi never said that will “surely give @lakhs,1
five years ago narendra modi sold the country swachha bharat poverty alleviation and progressive programmes now hes reduced peddling tshirts,0
sirramlakan singh for election from begusarai and belongs bihat from where vote divide and after modi agenda work,0
inspiring and patriotic dialogues from the biopic modi ,1
difference between this and modis lakh jumla,0
thats whopping @lakh crores per annum hope people have done there calculation with non calculator  ,0
national spokesperson the bjp shri nirav modi ,0
read letter friend who happens modi supporter via ,0
can rahul gandhi justify this sop when himself tore into modi over ayushman bharat kisan scheme over fiscal viability ,0
where did say family back and see his tweet his party account tweet may left assumption always coming stage with rjs only confirms its lie and vote for modi but with pridenot bhakti andh bakti hope virajpet remains good for ever ☺,1
must remember that was the modi govt who released the italian sailors who murdered innocent kerala fishermen ,1
some people supports and only for attention pata unko bhi aayenge modi guys please ignore them and dont give any response hisher posts,0
dear sir after many years under rule the nyay for india comes now after modi shows the way,1
shabana azmi modi’ biopic credit row was done mislead public ,0
this scum the alternative modi ,-1
congressgathbandhan have known the public viewsmodi lahar all public favour modi sab saath sab vikas,0
are okay with pimp like the wire peddling fake news all the time are okay with assholes like the wire turning anti national their rabid hatred for modi are okay with the wire being run dirty money and backed,1
why you think that they both are the only option dont vote for rahul modi vote for the candidate the constituency india will only change when people start voting for the best candidate rather than the party,1
who said muslims vote for rahul gandhi neither rahul can anything for muslims nor modi but the fact non the promises made modi has been fulfilled this time should vote our the drama company should think for the nation not for hindu muslim,0
meanwhile fawad has secretly kept the chowkidar short for his handle here modi jitega ,-1
would less than what modi have spent world tour and self promotional advertisements,-1
modi himself told that currency returned during demonization that means there only black money economy many bhakts consider modis success now question succeed demonization than where lakhs ,1
desperate measures become koi mujhe jail jaane bachao waala haal gaya haiplease vote for modi and save the country,-1
open talk good man this correct that politics what happened modi eps ops tamilisai,1
decleared agenda bjp one chowkidar maharaj from jammu has made publicit modi policy publish bjp agenda through other than modi,-1
all the people who are corrupt want that modi should that they can loot indiawe skill not allow this happen,-1
yeah mannot just homemay she wanted the world pay attention her and issue she raisedlet world know there are still minority related issues going khan side dont deny such modi side though,0
mean say modis initiative get him arrested was secure money for bjp for fighting elections creative must say are some medications just like that naturally ,1
wish after election modi first thing scrap the judiciary system and revamp with new process bunch jokers good for nothing made indian judiciary laughing stock,1
modis india there only pain death skinning alive for dalits ,1
you should realise that people who rea dor follow english media are not illiteratesall them are well educated and having practical experience various fields how much all you strangle droll the ground narendra modi winning @ loksabha elections,1
modi warmongering tactics why using sikh mercenaries just develop hatred for sikhs stand against injustice stand for ,0
big tight slap modi face  air india withdraws boarding passes with pms photo amid controversy ndtv ,-1
you are still active dont worry there will end modishah era after this election,-1
totally agree with you tavleen modi messed the economy and failed create jobs rahul has choice but handouts,-1
kumbh mela has the answer fan base ,-1
remove the hate modi glasses from eyes then will see the development made modi,-1
master class amplifying outreach and using communications tool for growth narendra modi modi tweet spree again posts times halfanhour the economic times via ,1
what’ preparedness when party shrinking day day all its preparedness amounts hurling abuses narendra modi,0
the iceberg corruption which hit india like tsunami ,0
and modi sells tee shirts,0
might have bunked his classes but the fact post graduate and modi illiterate,0
fwd muslims are biggest threat indiaextremely sad after generations indians still living @ muslims etc who stayed india then indians bjp under modi has rekindled the fire hatred lets extinguish before its too late,-1
did you eat beef biryani and sleep asaduddin owaisi slams modi over pulwama attack ,0
the congress govt made many things that got gadkari this point what shameless boast they have all been brain washed believe the big bang happened may @ india was created and everything was made modi and gadkari silly,0
you are idiot and the biggest liar when modi annonced @for farmers you criticised @pa also @pm only not @ take maths classes stop fooling people you are showing @ but will give @ stop making fun the poorest people india,-1
but her earning stopped modi guv modi goes then only her biz will continue,0
rajat gupta currently conducting masterclass how all isn’ good little difference between him and nirav modi mallya ,1
the modi effect,0
let cricketers cast their votes cities they are playing ipl ashwin urges modi ,0
ashutosh muglikar why modi reason tourism propelling economy indias ranking the travel and tourism competitive index jumped from @th @th the past four years jai ,-1
this announcement was made modi your headline would different however they will discontinue ayushman bharat open new gates for corruption,1
btw never ever have any issues when land take off from igi rgi have issues only with modi period ,0
ram madav says congress wont win election less than modis promise lacks,1
weird times when you desperately need wage war get reelected ,-1
believe every barodian happy with your work for person like you for whom party comes first definitely deserves second term lets together bring modi again and defeat all anti nationalsand traitors,1
china welcomes modi khan exchanging greetings ,0
took you hrs raju finally break silence this did you spend them thinking how you will bring modi into this without appearing monkey balancing that case you wasted that time,-1
soul says rahul unfit will vote modi its congress propaganda say minorities arent safe ,1
guarantees cover every year @cr families even family uses only worth healthcare over period net govt support would @l more than what rahul has promised and covers @cr people his and that’ just modi scheme,1
come this exactly the same thing the london bus that says instead giving mil pounds could invest nhs modi lied was not supposed continue the useless failed congess strategy but still did,-1
narendra modi will rule india till @ person literature enjoyed earticle sit full with virodhabhasaalankara figure speech sanskrit where the opposite thettruth,1
how about defeating thanos making him stand election against modi  rahul waynad,0
break congress delegation randeep surjewalakapil sibbalabhishek manu singhvi will election commission complaint about modi biopic alleging violates mcc movie modi ,-1
congress delegation comprising randeep singh surjewala kapil sibal and abhishek manu singhvi meet election commission india over the biopic prime minister narendra modi later today,0
two breaking news air commander abhinandans father joined congress modi govt dismissed abhinandan from his job,0
butthurt sweetheart btw saw your acting skillsand really was awesome natural waise dont bother dont finger earn money have decent job modis administration unlike you who have nothing good then blabber twitter ,1
balakot you attack and destroy our next tree and next destroy your jets and your modi start crying that have rafael result would different beta rafael bhi hta yahe result hta,-1
somebody tweeted that modi shoild from newzeland would suggest learn from china how deal with fanatics and jihadist and communal people,0
clear surgical strike bjp and jumla modi ,1
dear indain get ready for pain you elected mad modi again one stray dog had put whole subcontinent risk destruction you indians will soon realise blunder you committed selecting mad animal,-1
disgraceful pakistani are better then that let’ not follow india’ modi policy pursuits persecuting minorities ,1
